rose 玫瑰；粉红色；蔷薇（花）；粉红色的葡萄酒
rot 腐烂；腐败；腐坏
rotten 腐烂的；堕落的；恶臭的；虚弱的；极坏的
round 圆；循环；一回合；圆形物
rouse 觉醒；奋起
route 路线；航线；通道
row 行，排；划船；街道；吵闹
royalty 皇室；版税；王权；专利税
rub 摩擦；障碍；磨损处
rubbish 垃圾，废物；废话
rude 粗鲁的；无礼的；狂暴的；未开化的
rug 小地毯；毛皮地毯；男子假发
ruin 废墟；毁坏；灭亡
rule 统治；规则
ruler 尺；统治者； 划线板，划线的人
rumor 谣言；传闻
run 奔跑；赛跑；趋向；奔跑的路程
rush 冲进；匆促；急流；灯心草
rust 锈；生锈； 锈病
ruthless 无情的，残忍的
sack 麻布袋；洗劫
sad 难过的；悲哀的，令人悲痛的；凄惨的，阴郁的（形容颜色）
saddle 鞍，鞍状物；车座；拖具
safe 保险箱；冷藏室；纱橱
safety 安全；保险；安全设备；保险装置；安打
sail 帆，篷；航行
sailor 水手，海员；乘船者
saint 
sake 目的；利益；理由；日本米酒
salad 色拉；尤指莴苣
salary 薪水
sale 销售；出售；拍卖；销售额；廉价出售
salesman 推销员；售货员
salesperson 售货员
saleswoman 女售货员； 女店员
salient 凸角；突出部分
salt 盐；风趣，刺激性
salute 致敬，欢迎；敬礼
salvation 拯救；救助
same 相同的；同一的；上述的（通常与the连用）；无变化的
sand 沙；沙地；沙洲；沙滩；沙子
sandwich 三明治；夹心面包
sane 健全的；理智的； 神志正常的
sarcastic 挖苦的；尖刻的，辛辣的
satire 讽刺；讽刺文学，讽刺作品
saturate 浸透的，饱和的；深颜色的
saturday 星期六
sauce 酱油；沙司；调味汁
saucer 茶托，浅碟；浅碟形物；眼睛
sausage 香肠；腊肠；装香肠的碎肉
saving 节约；挽救；存款
saw 锯子；谚语
say 讲；说明；例如；声称；假设；指明
scan 扫描；浏览；审视；细看
scandal 丑闻；流言蜚语；诽谤；公愤
scar 创伤；伤痕
scarce 缺乏的，不足的；稀有的
scare 恐慌；惊吓；惊恐
scarf 围巾；嵌接，嵌接处；头巾领巾
scenario 方案；情节；剧本；设想
scene 场面；情景；景象；事件
scent 气味；嗅觉；痕迹；察觉能力
scholarship 奖学金；学识，学问
school 学校；学院；学派；鱼群
science 科学；技术；学科；理科
scientific 科学的，系统的
scientist 科学家
scissors 剪刀；剪式跳法
scold 责骂；爱责骂的人
scout 搜索，侦察；侦察员；侦察机
scramble 抢夺，争夺；混乱，混乱的一团；爬行，攀登
scrap 碎片；残余物；打架；少量
scrape 刮掉；擦痕；困境；刮擦声
scratch 擦伤；抓痕；刮擦声；乱写
screen 屏，幕；屏风
screw 螺旋；螺丝钉；吝啬鬼
script 脚本；手迹；书写用的字母
sea 海；海洋；许多；大量
seal 密封；印章；海豹；封条；标志
seam 缝；接缝
search 搜寻；探究，查究
season 时期；季节；赛季
seat 座位；所在地；职位
second 第二
see 看；看见；领会
seed 种子；根据；精液；萌芽；子孙；原由
seek 寻求；寻找；探索；搜索
seem 似乎；像是；装作
segregate 使隔离；使分离；在…实行种族隔离
seize 抓住；夺取；理解；逮捕
self 自己，自我；本质；私心
selfish 自私的；利己主义的
sell 销售；失望；推销术
seminar 讨论会，研讨班
send 上升运动
sensation 感觉；轰动；感动
sense 感觉，功能；观念；道理；理智
sentence 句子，命题；宣判，判决
september 九月
serial 电视连续剧； 期刊；连载小说
serious 严肃的，严重的；认真的；庄重的；危急的
serve 发球，轮到发球
service 服务，服侍；服役；仪式
set 集合；一套；布景； 装置
seven 七个，七
seventeen 十七，十七个
seventy 七十；七十个；七十岁；七十年代
several 几个的；各自的
sew 缝合，缝上；缝纫
sex 性；性别；性行为；色情
shabby 破旧的；卑鄙的；吝啬的；低劣的
shadow 阴影；影子；幽灵；庇护；隐蔽处
shaft 拍杆； 轴；箭杆；杆状物
shall 应；会；将；必须
shallow 浅滩
shame 羞耻，羞愧；憾事，带来耻辱的人
shampoo 洗发；洗发精
shape 形状；模型；身材；具体化
share 份额；股份
shark 鲨鱼；骗子
shatter 碎片；乱七八糟的状态
shave 剃须，剃毛
she 女人；雌性动物
shear 切变；修剪；大剪刀
sheep 羊，绵羊；胆小鬼
sheet 薄片，纸张；薄板；床单
shelf 架子；搁板；搁板状物；暗礁
shell 壳，贝壳；炮弹；外形
shepherd 牧羊人；牧师；指导者
shift 移动；变化；手段；轮班
shine 照射，擦亮；把…的光投向；（口）通过擦拭使…变得有光泽或光
ship 船；舰；太空船
shipment 装货；装载的货物
shirt 衬衫；汗衫，内衣
shiver 颤抖，战栗；碎片
shock 休克；震惊；震动；打击；禾束堆
shoe 鞋；蹄铁；外胎
shoot 射击；摄影；狩猎；急流
shop 商店；店铺
shore 海滨；支柱
short 短；缺乏；短路；短裤
shot 发射；炮弹；射手；镜头
should 应该；就；可能；将要
shoulder 肩，肩膀；肩部
shout 呼喊；呼叫
show 显示；表演；炫耀
shower 淋浴；（倾泻般出现的）一阵，一大批；阵雨
shrewd 精明（的人）；机灵（的人）
shrug 耸肩
shut 关闭
shutter 快门；百叶窗；关闭物；遮板
shy 投掷；惊跳
sibling 兄弟姊妹；民族成员
sick 厌恶的；病态的；不舒服；渴望的；恶心的 ；生病的
side 方面；侧面；旁边
sideways 向侧面的；一旁的
siege 围攻；包围；围城；不断袭击；长期努力
sigh 叹息，叹气
sight 视力；景象；眼界；见解
sightseeing 观光；游览
signify 表示；意味；预示
silence 沉默；寂静；缄默；不谈；无声状态
silent 无声电影
silk 丝绸；蚕丝；丝织物
silly 傻瓜
silver 银；银器；银币；银质奖章；餐具；银灰色
similar 类似物
simulate 模仿的；假装的
simultaneous 同时译员
sin 罪恶；罪孽；过失
since 因为；由于；既然；自…以来；自…以后
sincere 真诚的；诚挚的；真实的
sing 演唱；鸣声；呼啸声
single 一个；单打；单程票
sip 抿；小口喝；单列直插式组件
sir 先生；（用于姓名前）爵士；阁下；（中小学生对男教师的称呼）先生；老师
siren 汽笛；迷人的女人；歌声动人的女歌手
sister 姐妹；（称志同道合者）姐妹；修女；护士
sit 坐；位于
site 地点；位置；场所
situate 位于…的
six 六，六个
sixteen 十六
sixty 六十；六十个
size 大小；尺寸
skate 溜冰；冰鞋
skeleton 骨架，骨骼；纲要；骨瘦如柴的人
skeptical 怀疑的；怀疑论的，不可知论的
ski 滑雪橇
skill 技能，技巧；本领，技术
skillful 熟练的；巧妙的
skin 皮肤；外皮
skirt 裙子
skull 头盖骨，脑壳
sky 天空；顶点
skyscraper 摩天楼，超高层大楼；特别高的东西
slam 猛击；砰然声
slap 掴；侮辱；掌击；拍打声
slaughter 屠宰，屠杀；杀戮；消灭
slave 奴隶；从动装置
sleep 睡眠
sleeve 套筒， 套管；袖子， 袖套
slender 细长的；苗条的；微薄的
slide 滑动；幻灯片；滑梯；雪崩
slim 苗条的；修长的；微小的；差的
slip 滑，滑倒；片，纸片；错误；下跌；事故
slipper 拖鞋
slippery 滑的；狡猾的；不稳定的
slope 斜坡；倾斜；斜率；扛枪姿势
slow 慢的；减速的；迟钝的
slump 使降低；使衰落；使倒下
sly 狡猾的；淘气的；诡密的
small 小件物品；矮小的人
smart 聪明的；巧妙的；敏捷的；厉害的；潇洒的；剧烈的；时髦的
smash 破碎；扣球；冲突；大败
smell 气味，嗅觉；臭味
smile 微笑；笑容；喜色
smog 烟雾
smoke 烟；抽烟；无常的事物
smuggle 走私；偷运
snack 小吃，快餐；一份，部分
snake 蛇；阴险的人
snatch 抢夺；抓举；小量
sneak 鬼鬼祟祟的人；偷偷摸摸的行为；告密者
sneeze 喷嚏
sniff 嗅；闻；用力吸；发觉
snobbish 势利的
snow 雪，积雪；下雪
so 所以；因此
soap 肥皂
soar 高飞；高涨
sob 啜泣，呜咽
sober 冷静的，清醒的；未醉的
soccer 英式足球，足球
social 联谊会；联欢会
socialism 社会主义
society 社会；交往；社团；社交界
sock 重击；给……穿袜
soda 苏打；碳酸水
sofa 沙发；长椅
soft 柔性；柔软的东西；柔软部分
soil 土地；土壤；国家；粪便；务农；温床
solar 日光浴室
soldier 军人； 兵蚁；懒汉；一片烤面包
solemn 庄严的，严肃的；隆重的，郑重的
solidarity 团结，团结一致
solitary 独居者；隐士
solo 独奏；独唱；独奏曲
soluble 可溶的，可溶解的；可解决的
solve 解决；解答；溶解
some 一些；某个；大约；相当多的
somebody 大人物；重要人物
someone 有人，某人
something 重要的人；值得重视的事
sometimes 有时，间或
son 儿子；孩子（对年轻人的称呼）；男性后裔
song 歌曲；歌唱；诗歌；鸣声
soon 快；不久，一会儿；立刻；宁愿
sophomore 大学二年级生；（美）有二年经验的人
sore 溃疡，痛处；恨事，伤心事
sorrow 悲伤；懊悔；伤心事
sorry 遗憾的；对不起的，抱歉的
soul 灵魂；心灵；精神；鬼魂
sound 声音，语音；噪音；海峡；吵闹；听力范围； 探条
soup 汤，羹；马力
sour 酸味；苦事
source 来源；水源；原始资料
south 南方，南边；南部
southeast 东南；东南地区
southern 南方人
southwest 西南方
space 空间；太空；距离
spaceship 宇宙飞船
spade 铁锹，铲子
sparkle 闪耀；火花；活力
speak 说话；演讲；表明；陈述
speaker 演讲者；扬声器；说话者；说某种语言的人
spear 矛，枪
special 特使，特派人员；特刊；特色菜；专车；特价商品
specialise 使专门化；限定…的范围；深入（等于specialize）
speciality 专业，专长；特性
specialty 专业，专长；特产；特性；招牌菜
specification 规格；说明书；详述
specimen 样品，样本；标本
spectacle 景象；场面；奇观；壮观；公开展示；表相，假相 （复）眼镜
spectacular 壮观的，惊人的；公开展示的
speech 演讲；讲话； 语音；演说
speed 速度，速率；迅速，快速；昌盛，繁荣
spell 符咒；一段时间；魅力
spelling 拼写；拼字；拼法
spend 预算
sphere 范围；球体
spicy 辛辣的；香的，多香料的；下流的
spider 蜘蛛；设圈套者；三脚架
spill 溢出，溅出；溢出量；摔下；小塞子
spine 脊柱，脊椎；刺；书脊
spiral 螺旋；旋涡；螺旋形之物
spit 唾液
splendid 辉煌的；灿烂的；极好的；杰出的
spokesman 发言人；代言人
spokeswoman 女代言人，女代言人
sponge 海绵；海绵状物
spoon 匙，勺子；一杓的量
sport 运动；游戏；娱乐；运动会；玩笑
sportsman 运动员；运动家；冒险家
sportswoman 女运动家；女运动员
spread 传播；伸展
sprinkle 撒，洒；少量
sprout 芽；萌芽；苗芽
squirrel 松鼠；松鼠毛皮
stab 刺；戳；尝试；突发的一阵
stack 堆；堆叠
stagger 蹒跚；交错安排
stagnant 停滞的；不景气的；污浊的；迟钝的
stagnate 使淤塞；使沉滞；使萧条
stain 污点；瑕疵；着色剂
stair 楼梯，阶梯；梯级
staircase 楼梯
stairway 阶梯，楼梯
stale 尿
stalk （植物的）茎，秆；（支持叶子、果实和花的）梗，柄；追踪；高视阔步
stall 货摊；畜栏；托辞
stamp 邮票；印记；标志；跺脚
stance 立场；姿态；位置；准备击球姿势
stand 站立；立场；看台；停止
standard 标准；水准；旗；度量衡标准
standpoint 立场；观点
staple 主要产品；订书钉；主题；主食
star 星，恒星；明星；星形物
start 开始；起点
startle 惊愕；惊恐
state 国家；州；情形
statesman 政治家；国务活动家
static 静电；静电干扰
stationery 文具；信纸
statue 雕像，塑像
stay 逗留；停止；支柱
steak 牛排；肉排；鱼排
steal 偷窃；便宜货；偷垒；断球
steel 钢铁；钢制品；坚固
step 步，脚步；步骤；步伐；梯级
stereo 立体声；立体声系统；铅版；立体照片
stewardess 女管家；女干事；女服务员
still 仍然；但是；尽管如此
sting 刺痛；讽刺，刺激；刺毛
stipulate 有托叶的
stitch 针脚，线迹；一针
stocking 长袜
stomach 胃；腹部；胃口
stone 石头；结石； 宝石
stool 凳子；粪便；厕所
stoop 弯腰，屈背；屈服
stop 停止；车站；障碍；逗留
store 商店；储备，贮藏；仓库
storm 暴风雨；大动荡
story 故事；小说；新闻报道；来历；假话
straight 直；直线；直男，直女，异性恋者
strand 线；串；海滨
strange 奇怪的；陌生的；外行的
stranger 陌生人；外地人；局外人
strap 带；皮带；磨刀皮带；鞭打
strawberry 草莓；草莓色
streamline 流线；流线型
street 街道
strenuous 紧张的；费力的；奋发的；艰苦的；热烈的
stress 压力；强调；紧张；重要性；重读
strict 严格的；绝对的；精确的；详细的
strife 冲突；争吵；不和
stroke （游泳或划船的）划；中风；（打、击等的）一下；冲程；（成功的）举动；尝试；轻抚
stroll 漫步；闲逛；巡回演出
strong 坚强的；强壮的；牢固的；擅长的
struggle 努力，奋斗；竞争
stubborn 顽固的；顽强的；难处理的
student 学生；学者
study 学习，研究；课题；书房；学问
stuff 东西；材料；填充物；素材资料
stumble 绊倒；蹒跚而行
stun 昏迷；打昏；惊倒；令人惊叹的事物
stupid 傻瓜，笨蛋
sturdy 羊晕倒病
style 风格；时尚；类型；字体
subject 主题；科目； 主语；国民
subjective 主观的；个人的；自觉的
submarine 潜水艇；海底生物
submerge 淹没；把…浸入；沉浸
subtract 减去；扣掉
succeed 成功；继承；继任；兴旺
success 成功，成就；胜利；大获成功的人或事物
successful 成功的；一帆风顺的
successor 继承者；后续的事物
such 这样的，如此的
suck 吮吸
sudden 突然发生的事
sue 控告；请求
suffice 使满足；足够…用；合格
sugar 糖；食糖；甜言蜜语
suggest 提议，建议；启发；使人想起；显示；暗示
suggestion 建议；示意；微量，细微的迹象
suite （一套）家具；套房；组曲；（一批）随员，随从
sulfur 硫磺；硫磺色
sulphur 硫磺；硫磺色
summarise 总结，概述
summary 概要，摘要，总结
summer 夏季；全盛时期
summit 顶点；最高级会议；最高阶层
summon 召唤；召集；鼓起；振作
sun 太阳
sunday 星期日；礼拜日
sunrise 日出；黎明
sunset 日落，傍晚
sunshine 阳光；愉快；晴天；快活
super 特级品，特大号；临时雇员
superb 极好的；华丽的；宏伟的
supermarket 超级市场；自助售货商店
supersonic 超音速；超声波
supper 晚餐，晚饭；夜宵
sure 确信的；可靠的；必定的
surge 汹涌；大浪，波涛；汹涌澎湃；巨涌
surprise 惊奇，诧异；突然袭击
surrender 投降；放弃；交出；屈服
survey 调查；测量；审视；纵览
swallow 燕子；一次吞咽的量
swamp 使陷于沼泽；使沉没；使陷入困境
swan 天鹅；天鹅星座
swarm 蜂群；一大群
sway 影响；摇摆；统治
swear 宣誓；诅咒
sweat 汗；水珠；焦急；苦差使
sweater 毛线衣，运动衫；大量出汗的人，发汗剂
sweet 糖果；乐趣；芳香；宝贝
swell 肿胀；隆起
swift 褐雨燕
swim 游泳；漂浮；眩晕
sword 刀，剑；武力，战争
symmetry 对称（性）；整齐，匀称
sympathise 同情，支持
sympathize 同情，怜悯；支持
symposium 讨论会，座谈会；专题论文集；酒宴，宴会
syndrome 综合症状；并发症状；校验子；并发位
synthesis 综合， 合成；综合体
system 制度，体制；系统；方法
table 桌子；表格；平地层
tablet 碑；药片；写字板；小块；平板电脑
taboo 禁忌；禁止
tag 标签；名称；结束语；附属物
tail 尾巴；踪迹；辫子；燕尾服
tailor 裁缝
take 拿；获得
tale 故事；传说；叙述；流言蜚语
talent 才能；天才；天资
talk 谈话；演讲；空谈
tall 高的；长的；过分的；夸大的
tame 驯服的；平淡的；乏味的；顺从的
tan 晒成棕褐色
tangle 纠纷；混乱状态
tanker 油轮；运油飞机；油槽车；坦克手
tape 胶带；磁带；带子；卷尺
target 目标；靶子
tariff 关税表；收费表
task 工作，作业；任务
taste 味道；品味；审美
tax 税金；重负
taxi 出租汽车
tea 茶叶；茶树；茶点
teach 教；教授；教导
teacher 教师；导师
team 队；组
tech 技术学院或学校
teenager 十几岁的青少年；十三岁到十九岁的少年
telephone （美）电话；电话机；电话耳机
television 电视，电视机；电视业
tell 告诉，说；辨别；吩咐；断定
temperament 气质，性情，性格；急躁
temple 庙宇；寺院；神殿；太阳穴
tempo 速度，发展速度；拍子
temporal 世间万物；暂存的事物
ten 十个，十
tenant 承租人；房客；佃户；居住者
tend 照料，照管
tender 偿付，清偿；看管人；小船
tennis 网球（运动）
tent 帐篷；住处；帷幕
term 术语；学期；期限；条款；项
terminal 末端；终点；终端机；极限
terrible 可怕的；很糟的；令人讨厌的
terrify 恐吓；使恐怖；使害怕
terror 恐怖；恐怖行动；恐怖时期；可怕的人
test 试验；检验
testify 作证；证明
testimony 证词，证言；证据
text 文本；课文；主题
textbook 教科书，课本
texture 质地；纹理；结构；本质，实质
than 比（用于形容词、副词的比较级之后）；除…外（用于other等之后）；与其…（用于 rather等之后）；一…就（用于 no sooner等之后）
thank 感谢
thanksgiving 
that 因为；以至于
the 这；那
theater 电影院，戏院，剧场；戏剧；手术室
theft 盗窃；偷；赃物
their 他们的，她们的；它们的
theirs 他们的；她们的；它们的
them 他们；它们；她们
themselves 他们自己；他们亲自
then 然后，当时
there 那个地方
thereafter 其后；从那时以后
therefore 因此；所以
thermal 上升的热气流
thermometer 温度计；体温计
these 这些的
they 他们；它们；她们
thief 小偷，贼
thigh 大腿，股
thing 事情；东西；事物；情况
think 想；想法
third 第三；三分之一
thirst 渴望；口渴；热望
thirsty 口渴的，口干的；渴望的，热望的
thirteen 十三；十三岁；十三个
thirty 三十
this 这；本；这个；今
thorn 刺； 荆棘
thorough 彻底的；十分的；周密的
those 那些的
though 虽然；尽管
thought 思想；思考；想法；关心
thousand 一千；一千个；许许多多
thread 线；螺纹；思路；衣服；线状物；玻璃纤维；路线
three 三
thrill 激动；震颤；紧张
through 通过；穿过；凭借
throw 投掷；冒险
thrust 推力；刺
thumb 拇指
thunder 雷；轰隆声；恐吓
thursday 星期四
tick 滴答声；扁虱；记号；赊欠
ticket 加标签于；指派；对…开出交通违规罚单
tie 领带；平局；鞋带；领结；不分胜负
tiger 老虎；凶暴的人
tile 瓷砖，瓦片
till 直到
tilt 倾斜
timber 木材；木料
time 时间；时代；次数；节拍；倍数
timid 胆小的；羞怯的
tin 锡；罐头，罐；马口铁
tip 小费；尖端；小建议，小窍门；轻拍
tire 轮胎；头饰
tired 疲倦；对…腻烦（tire的过去分词形式）
tiresome 烦人的，无聊的；令人讨厌的
title 冠军；标题；头衔；权利；字幕
to 到；向；（表示时间、方向）朝…方向
toast 干杯；烤面包；接受敬酒的人；（在某领域）广受赞誉的人
today 今天；现今
toe 脚趾；足尖
together 新潮的；情绪稳定的，做事有效率的
toil 辛苦；苦工；网；圈套
toilet 厕所，盥洗室；梳妆，打扮
tomato 番茄，西红柿
tomorrow 明天；未来
ton 吨；很多，大量
tongue 舌头；语言
tonight 今晚
too 太；也；很；还；非常；过度
tool 工具，用具；器械，机床；手段
tooth 牙齿
top 顶部，顶端；上部；首席；陀螺
topic 主题（等于theme）；题目；一般规则；总论
torment 痛苦，苦恼；痛苦的根源
torrent 奔流；倾注；迸发；连续不断
torture 折磨；拷问；歪曲
toss 投掷；摇荡；投掷的距离；掷币赌胜负
total 总数，合计
touch 接触；触觉；格调；少许
tour 旅游，旅行；巡回演出
tourist 旅行者，观光客
toward 向；对于；为了；接近
towards 朝，向；对于；有助于
towel 毛巾，手巾； 纸巾
tower 塔；高楼；堡垒
town 城镇，市镇；市内商业区
toy 玩具；小装饰品；不值钱的东西
trade 贸易，交易；行业；职业
trademark 商标
tradition 惯例，传统；传说
traffic 交通；运输；贸易； 通信量
train 火车；行列；长队；裙裾
training 训练；培养；瞄准；整枝
transcend 胜过，超越
transistor 晶体管（收音机）
transit 运输；经过
transmission 传动装置， 变速器；传递；传送；播送
transport 运输；运输机；狂喜；流放犯
trap 陷阱；圈套； 存水湾
trash 垃圾；废物
travel 旅行；游历；漫游
treasure 财富，财产；财宝；珍品
treat 请客；款待
treaty 条约，协议；谈判
tree 树；木料；树状物
tremble 颤抖；战栗；摇晃
tremendous 极大的，巨大的；惊人的；极好的
trench 沟，沟渠；战壕；堑壕
triangle 三角（形）；三角关系；三角形之物；三人一组
tribute 礼物； 贡物；颂词；（尤指对死者的）致敬，悼念，吊唁礼物
trick 诡计；恶作剧；窍门；花招；骗局；欺诈
trifle 琐事；蛋糕；少量
trim 修剪；整齐；情形
trip 旅行；绊倒；差错
triple 三倍数；三个一组
trolley 手推车；（美）有轨电车（等于trolley car）；（英）无轨电车（等于trolleybus）；空中吊运车
tropic 热带；回归线
trouble 麻烦；烦恼；故障；动乱
troublesome 麻烦的；讨厌的；使人苦恼的
trousers 裤子，长裤
truck 卡车；交易；手推车
true 真实；准确
trunk 树干；躯干；象鼻；汽车车尾的行李箱
trust 信任，信赖；责任；托拉斯
truth 真理；事实；诚实；实质
try 尝试；努力；试验
tub 浴盆；桶
tube 管；电子管；隧道；电视机
tuck 食物；船尾突出部；缝摺；抱膝式跳水；活力；鼓声
tuesday 星期二
tug 拖船；拖曳；苦干
tumble 跌倒；翻筋斗；跌跤
tumor 肿瘤；肿块；赘生物
tumour 瘤；肿瘤；肿块
turkey 土耳其（横跨欧亚两洲的国家）
turmoil 混乱，骚动
turn 转弯；变化；行为，举动，举止
tutor 导师；家庭教师；助教
tv 电视（television）
twelve 十二；十二个
twenty 二十
twice 两次；两倍
twin 双胞胎中一人
twinkle 闪烁
two 二
type 类型，品种；模范；样式
typewriter 打字机
typhoon 台风
typist 打字员，打字者
ugly 丑陋的；邪恶的；令人厌恶的
ultraviolet 紫外的；紫外线的
umbrella 雨伞；保护伞；庇护；伞形结构
unanimous 全体一致的；意见一致的；无异议的
uncle 叔叔；伯父；伯伯；舅父；姨丈；姑父
uncover 发现；揭开；揭露
under 低于，少于；在...之下
underneath 在…的下面；在…的形式下；在…的支配下
understand 理解；懂得；熟悉
undo 取消；解开；破坏；扰乱
unify 统一；使相同，使一致
unit 单位，单元；装置； 部队；部件
unite 团结；联合；混合
university 大学；综合性大学；大学校舍
unless 除非，如果不
unload 卸；摆脱…之负担；倾销
until 在…以前；到…为止
up 在…之上；向…的较高处
up-to-date 最新的，最近的；现代的，新式的
uphold 支撑；鼓励；赞成；举起
upon 根据；接近；在…之上
upper 上面的，上部的；较高的
upward 向上的；上升的
us 我们
usage 使用；用法；惯例
use 使用；用途；发挥
used 用（use的过去式）；（used to）过去常做
useful 有用的，有益的；有帮助的
usual 通常的，惯例的；平常的
usually 通常，经常
utilise 使用（等于utilize）；利用
utter 完全的；彻底的；无条件的
vacation 假期；（房屋）搬出
value 值；价值；价格；重要性；确切涵义
valve 阀； 瓣膜；真空管；活门
van 先锋；厢式货车；增值网
vapor 蒸汽；烟雾
vapour 蒸气（等于vapor）；水蒸气
variance 变异；变化；不一致；分歧； 方差
vase 瓶；花瓶
vegetable 蔬菜；植物；植物人
vegetarian 素食者；食草动物
vegetation 植被；植物，草木；呆板单调的生活
veil 面纱；面罩；遮蔽物；托词
vein 血管；叶脉； 岩脉；纹理；翅脉；性情
velvet 天鹅绒的
ventilate 使通风；给…装通风设备；宣布
venue 审判地；犯罪地点；发生地点；集合地点
verb 动词；动词词性；动词性短语或从句
versatile 多才多艺的；通用的，万能的；多面手的
verse 诗，诗篇；韵文；诗节
very 非常，很；完全
vest 背心；汗衫
veteran 老兵；老手；富有经验的人；老运动员
veto 否决权
via 渠道，通过；经由
vibrate 使振动；使颤动
vicinity 邻近，附近；近处
victory 胜利；成功；克服
video 视频；录像，录像机；电视
view 观察；视野；意见；风景
vigorous 有力的；精力充沛的
village 村庄；村民；（动物的）群落
vinegar 醋
violet 紫罗兰；堇菜；羞怯的人
violin 小提琴；小提琴手
visit 访问；参观；逗留
visitor 访问者，参观者；视察者；候鸟
vocabulary 词汇；词表；词汇量
vocal 直言不讳的
vocation 职业；天职；天命；神召
voice 声音；嗓音；发言权；愿望
void 空虚；空间；空隙
volatile 挥发物；有翅的动物
volcano 火山
volleyball 排球
volt 伏特（电压单位）；环骑；闪避
voltage 电压
vote 投票，选举；选票；得票数
vulgar 平民，百姓
wage 工资；代价；报偿
waggon 四轮运货马车；运货车
wagon 货车，四轮马车
waist 腰，腰部
wait 等待；等候
waiter 服务员，侍者
waitress 女服务员；女侍者
wake 尾迹；守夜；守丧
waken 唤醒；使觉醒
walk 步行，走；散步
wall 墙壁，围墙；似墙之物
wallet 钱包，皮夹
wander 徘徊；漫步；迷路；离题
want 需要；缺乏；贫困；必需品
war 战争，斗争；军事，战术；冲突，对抗，竞争
ward 病房；保卫；监视
wardrobe 衣柜；行头；全部戏装
warfare 战争；冲突
warm 取暖；加热
warmth 温暖；热情；激动
warn 警告，提醒；通知
warranty 保证；担保；授权；（正当）理由
wary 谨慎的；机警的；惟恐的；考虑周到的
wash 洗涤；洗的衣服；化妆水；冲积物
waste 浪费；废物；荒地；损耗；地面风化物
watch 手表；监视；守护；值班人
water 水；海水；雨水；海域，大片的水
waterfall 瀑布；瀑布似的东西
waterproof 防水材料
watt 瓦特
wave 波动；波浪；高潮；挥手示意；卷曲
wax 蜡；蜡状物
way 方法；道路；方向；行业；习惯
we 我们（主格）；笔者，本人（作者或演讲人使用）；朕，寡人
weak 疲软的；虚弱的；无力的；不牢固的
wealth 财富；大量；富有
wealthy 富人
weapon 武器，兵器
wear 衣物；磨损；耐久性
weather 天气；气象；气候；处境
weave 纺织；编成；迂回行进
web 网；卷筒纸；蹼；织物；圈套
wedding 婚礼，婚宴；结婚；结合
wedge 楔子；楔形物；导致分裂的东西
wednesday 星期三
weed 杂草，野草；菸草
week 周，星期
weekday 平日，普通日；工作日
weekend 周末，周末休假；周末聚会
weekly 周刊
weep 哭泣；眼泪；滴下
welcome 欢迎
well 井；源泉
well-known 著名的；众所周知的；清楚明白的
west 西；西方；西部
western 西方人；西部片，西部小说
wet 雨天；湿气
whale 鲸；巨大的东西
what 什么；多么；多少
whatever 无论什么
when 考虑到；既然；当…时；在…时；如果
whenever 每当；无论何时
where 在…的地方
whereas 然而；鉴于；反之
whereby 凭借；通过…；借以；与…一致
wherever 无论在哪里；无论什么情况下
whether 是否；不论
which 哪一个；哪一些
whichever 无论哪个；无论哪些
while 虽然；然而；当……的时候
whilst 同时；时时，有时；当…的时候
whip 鞭子；抽打；车夫； 搅拌器
whirl 旋转，回旋；昏乱；一连串的事；短暂的旅行
whiskey 威士忌酒
whisky 威士忌酒
whisper 私语；谣传；飒飒的声音
whistle 口哨；汽笛；呼啸声
white 白色；洁白；白种人
who 谁；什么人
whoever 无论谁；任何人
whole 整体；全部
wholesome 健全的；有益健康的；合乎卫生的；审慎的
whom 谁（who的宾格）
whose 谁的（疑问代词）
why 哎呀！什么？
wicked 邪恶的；恶劣的；不道德的；顽皮的
wide 大千世界
widow 寡妇；孀妇
width 宽度；广度
wife 妻子，已婚妇女；夫人
wild 荒野
will 意志；决心；情感；遗嘱；意图；心愿
willing 乐意的；自愿的；心甘情愿的
win 赢；胜利
wind 缠绕；上发条；吹响号角
window 窗；窗口；窗户
wine 酒，葡萄酒；紫红色
wing 翼；翅膀；飞翔；派别；侧厅，耳房，厢房
wink 眨眼；使眼色；闪烁；瞬间
winter 冬季；年岁；萧条期
wire 电线；金属丝；电报
wise 明智的；聪明的；博学的
wish 希望；祝福；心愿
witch 巫婆，女巫
with 用；随着；支持；和…在一起
within 在…之内
without 没有；超过；在…外面
withstand 抵挡；禁得起；反抗
wolf 狼；色狼；残忍贪婪之人
woman 妇女；女性；成年女子
wood 木材；木制品；树林
wooden 木制的；僵硬的，呆板的
wool 羊毛；毛线；绒线；毛织品；毛料衣物
work 工作； 功；产品；操作；职业；行为；事业；工厂；著作；文学、音乐或艺术作品
worker 工人；劳动者；职蚁
workshop 车间；研讨会；工场；讲习班
world 世界；领域；世俗；全人类；物质生活
worldwide 全世界的
worry 担心；烦恼；撕咬
worse 更坏的事；更恶劣的事
worst 最坏；最坏的时候
worth 价值；财产
would 将，将要；愿意
wreck 破坏；失事；残骸；失去健康的人
wrench 扳手，扳钳；扭伤；痛苦；歪曲；猛扭
wrinkle 皱纹
wrist 手腕；腕关节
write 写，写字；写作，作曲；写信
writer 作家；作者
wrong 坏事；不公正
x-ray 
